,id,appPackage,category,numberUpdates,subject,priority,ongoing,visibility
1047,1047,com.google.android.gm,unknown,none,unknown,default,False,private
1048,1048,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1049,1049,com.whatsapp,unknown,none,unknown,default,False,private
1050,1050,com.whatsapp,msg,low,unknown,default,False,private
1051,1051,com.whatsapp,unknown,low,unknown,default,False,private
1052,1052,com.whatsapp,msg,low,unknown,high,False,private
1053,1053,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1054,1054,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1055,1055,com.google.android.apps.maps,unknown,none,unknown,high,False,private
1056,1056,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1057,1057,com.whatsapp,unknown,low,unknown,min,False,private
1058,1058,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1059,1059,com.whatsapp,unknown,low,unknown,default,False,private
1060,1060,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1061,1061,com.whatsapp,unknown,low,unknown,high,False,private
1062,1062,com.facebook.orca,unknown,none,unknown,default,False,public
1063,1063,com.google.android.googlequicksearchbox,unknown,low,unknown,default,False,private
1064,1064,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1065,1065,com.google.android.googlequicksearchbox,msg,none,unknown,high,False,private
1066,1066,com.whatsapp,unknown,low,unknown,default,False,private
1067,1067,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1068,1068,com.google.android.gm,unknown,none,unknown,default,False,private
1069,1069,com.whatsapp,msg,low,unknown,default,False,private
1070,1070,com.Slack,unknown,none,unknown,default,False,private
1071,1071,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1072,1072,com.whatsapp,msg,low,unknown,min,False,private
1073,1073,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1074,1074,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1075,1075,com.google.android.gm,unknown,none,unknown,default,False,private
1076,1076,com.Slack,unknown,none,unknown,default,False,private
1077,1077,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1078,1078,com.facebook.orca,unknown,none,unknown,default,False,private
1079,1079,com.Slack,unknown,none,unknown,default,False,private
1080,1080,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
1081,1081,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
1082,1082,com.facebook.orca,unknown,low,unknown,default,False,private
1083,1083,com.whatsapp,unknown,low,unknown,default,False,private
1084,1084,com.whatsapp,unknown,low,unknown,default,False,private
1085,1085,com.Slack,unknown,none,unknown,high,False,private
1086,1086,com.whatsapp,unknown,low,unknown,default,False,private
1087,1087,com.snapchat.android,msg,none,unknown,default,False,private
1088,1088,com.whatsapp,unknown,none,unknown,default,False,private
1089,1089,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1090,1090,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1091,1091,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1092,1092,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1093,1093,com.whatsapp,unknown,low,unknown,high,False,private
1094,1094,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1095,1095,com.facebook.orca,unknown,low,unknown,min,False,private
1096,1096,com.bskyb.sportnews,msg,none,unknown,high,False,private
1097,1097,com.facebook.orca,unknown,none,unknown,default,False,private
1098,1098,com.facebook.orca,unknown,none,unknown,default,False,private
1099,1099,com.bskyb.sportnews,msg,none,unknown,default,False,private
1100,1100,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1101,1101,com.snapchat.android,unknown,none,unknown,default,False,private
1102,1102,com.facebook.orca,unknown,none,unknown,default,False,private
1103,1103,com.google.android.googlequicksearchbox,msg,none,unknown,high,False,private
1104,1104,com.whatsapp,unknown,none,unknown,default,False,private
1105,1105,com.whatsapp,msg,none,unknown,default,False,private
1106,1106,com.whatsapp,unknown,low,unknown,default,False,private
1107,1107,com.whatsapp,msg,low,unknown,high,False,private
1108,1108,com.google.android.googlequicksearchbox,msg,none,unknown,high,False,private
1109,1109,com.whatsapp,unknown,none,unknown,default,False,private
1110,1110,com.google.android.gm,unknown,none,unknown,default,False,private
1111,1111,com.whatsapp,unknown,none,unknown,default,False,private
1112,1112,com.whatsapp,msg,none,unknown,default,False,private
1113,1113,com.whatsapp,unknown,low,unknown,min,False,private
1114,1114,com.whatsapp,unknown,low,unknown,default,False,private
1115,1115,com.whatsapp,unknown,low,unknown,min,False,private
1116,1116,com.whatsapp,msg,low,unknown,min,False,private
1117,1117,com.whatsapp,unknown,none,unknown,default,False,private
1118,1118,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1119,1119,com.facebook.orca,unknown,none,unknown,default,False,private
1120,1120,com.google.android.apps.maps,unknown,low,unknown,min,False,private
1121,1121,com.bskyb.sportnews,unknown,none,unknown,high,False,private
1122,1122,com.whatsapp,unknown,none,unknown,high,False,private
1123,1123,com.facebook.orca,unknown,low,unknown,min,False,private
1124,1124,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1125,1125,com.whatsapp,unknown,low,unknown,default,False,private
1126,1126,com.Slack,unknown,none,unknown,high,False,private
1127,1127,com.bskyb.sportnews,msg,none,unknown,high,False,private
1128,1128,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
1129,1129,com.whatsapp,unknown,low,unknown,default,False,private
1130,1130,com.facebook.orca,unknown,none,unknown,high,False,private
1131,1131,com.whatsapp,unknown,low,unknown,default,False,private
1132,1132,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1133,1133,com.whatsapp,unknown,low,unknown,high,False,private
1134,1134,com.whatsapp,unknown,low,unknown,default,False,private
1135,1135,com.bskyb.sportnews,unknown,none,unknown,high,False,public
1136,1136,com.whatsapp,unknown,low,unknown,default,False,private
1137,1137,com.whatsapp,unknown,low,unknown,default,False,private
1138,1138,com.google.android.googlequicksearchbox,unknown,low,unknown,default,False,private
1139,1139,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1140,1140,com.google.android.googlequicksearchbox,unknown,low,unknown,high,False,private
1141,1141,com.google.android.gm,unknown,none,unknown,default,False,private
1142,1142,com.whatsapp,msg,none,unknown,high,False,private
1143,1143,com.Slack,unknown,none,unknown,default,False,private
1144,1144,com.google.android.googlequicksearchbox,unknown,none,unknown,max,False,private
1145,1145,com.whatsapp,msg,low,unknown,high,False,private
1146,1146,com.google.android.gm,unknown,none,unknown,default,False,private
1147,1147,com.google.android.googlequicksearchbox,unknown,none,unknown,max,False,private
1148,1148,com.google.android.gm,unknown,none,unknown,default,False,private
1149,1149,com.snapchat.android,unknown,none,unknown,default,False,private
1150,1150,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1151,1151,com.facebook.orca,unknown,none,unknown,high,False,private
1152,1152,com.facebook.orca,unknown,low,unknown,default,False,private
1153,1153,com.google.android.googlequicksearchbox,msg,none,unknown,high,False,private
1154,1154,com.google.android.googlequicksearchbox,unknown,none,unknown,high,False,public
1155,1155,com.whatsapp,unknown,low,unknown,default,False,private
1156,1156,com.whatsapp,unknown,low,unknown,default,False,private
1157,1157,com.google.android.apps.maps,unknown,low,unknown,default,False,private
1158,1158,com.whatsapp,msg,low,unknown,high,False,private
1159,1159,com.google.android.gm,msg,none,unknown,default,False,private
1160,1160,com.google.android.gm,unknown,none,unknown,default,False,private
1161,1161,com.whatsapp,unknown,low,unknown,default,False,private
1162,1162,com.whatsapp,unknown,none,unknown,default,False,private
1163,1163,com.google.android.apps.maps,msg,none,unknown,default,False,private
1164,1164,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1165,1165,com.google.android.gm,msg,none,unknown,default,False,private
1166,1166,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
1167,1167,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1168,1168,com.google.android.apps.maps,unknown,low,unknown,default,False,private
1169,1169,com.google.android.gm,unknown,none,unknown,default,False,private
1170,1170,com.google.android.gm,unknown,none,unknown,default,False,private
1171,1171,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1172,1172,com.Slack,unknown,none,unknown,high,False,private
1173,1173,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1174,1174,com.google.android.googlequicksearchbox,unknown,low,unknown,default,False,private
1175,1175,com.snapchat.android,unknown,none,unknown,default,False,private
1176,1176,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
1177,1177,com.google.android.googlequicksearchbox,unknown,none,unknown,high,False,private
1178,1178,com.whatsapp,unknown,low,unknown,default,False,private
1179,1179,com.whatsapp,unknown,none,unknown,default,False,private
1180,1180,com.whatsapp,unknown,low,unknown,default,False,private
1181,1181,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
1182,1182,com.facebook.orca,unknown,low,unknown,default,False,private
1183,1183,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1184,1184,com.facebook.orca,unknown,low,unknown,default,False,private
1185,1185,com.whatsapp,msg,low,unknown,default,False,private
1186,1186,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1187,1187,com.whatsapp,unknown,none,unknown,default,False,private
1188,1188,com.google.android.gm,unknown,none,unknown,default,False,private
1189,1189,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1190,1190,com.Slack,unknown,none,unknown,high,False,private
1191,1191,com.whatsapp,unknown,low,unknown,default,False,private
1192,1192,com.whatsapp,unknown,none,unknown,default,False,private
1193,1193,com.whatsapp,unknown,none,unknown,default,False,private
1194,1194,com.snapchat.android,unknown,none,unknown,default,False,private
1195,1195,com.whatsapp,unknown,low,unknown,default,False,private
1196,1196,com.whatsapp,unknown,none,unknown,default,False,private
1197,1197,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1198,1198,com.bskyb.sportnews,email,none,unknown,default,False,public
1199,1199,com.snapchat.android,msg,none,unknown,high,False,private
1200,1200,com.whatsapp,unknown,none,unknown,default,False,private
1201,1201,com.bskyb.sportnews,unknown,none,soccer,default,False,public
1202,1202,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1203,1203,com.bskyb.sportnews,unknown,none,unknown,high,False,private
1204,1204,com.whatsapp,unknown,low,unknown,default,False,private
1205,1205,com.whatsapp,unknown,low,unknown,default,False,private
1206,1206,com.facebook.orca,unknown,low,unknown,default,False,private
1207,1207,com.google.android.gm,unknown,none,unknown,default,False,private
1208,1208,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1209,1209,com.whatsapp,unknown,low,unknown,default,False,private
1210,1210,com.whatsapp,unknown,low,unknown,default,False,private
1211,1211,com.whatsapp,unknown,none,unknown,default,False,private
1212,1212,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1213,1213,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1214,1214,com.snapchat.android,unknown,none,unknown,default,False,private
1215,1215,com.whatsapp,unknown,low,unknown,default,False,private
1216,1216,com.whatsapp,unknown,low,unknown,default,False,private
1217,1217,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1218,1218,com.google.android.googlequicksearchbox,unknown,none,unknown,high,False,private
1219,1219,com.snapchat.android,unknown,none,unknown,default,False,private
1220,1220,com.snapchat.android,unknown,none,unknown,high,False,private
1221,1221,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1222,1222,com.bskyb.sportnews,unknown,none,soccer,default,False,public
1223,1223,com.facebook.orca,msg,low,unknown,high,False,private
1224,1224,com.whatsapp,unknown,none,unknown,default,False,private
1225,1225,com.whatsapp,unknown,low,unknown,default,False,private
1226,1226,com.whatsapp,unknown,low,unknown,default,False,private
1227,1227,com.snapchat.android,unknown,none,unknown,high,False,private
1228,1228,com.facebook.orca,unknown,low,unknown,default,False,private
1229,1229,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1230,1230,com.google.android.googlequicksearchbox,unknown,none,unknown,max,False,public
1231,1231,com.facebook.orca,unknown,none,unknown,min,False,private
1232,1232,com.google.android.googlequicksearchbox,unknown,none,unknown,max,False,private
1233,1233,com.facebook.orca,unknown,none,unknown,high,False,private
1234,1234,io.wia.wia,unknown,none,unknown,default,False,private
1235,1235,com.facebook.orca,unknown,low,unknown,min,False,private
1236,1236,com.google.android.gm,msg,none,unknown,high,False,private
1237,1237,com.whatsapp,unknown,low,unknown,default,False,private
1238,1238,com.google.android.gm,unknown,none,unknown,default,False,private
1239,1239,com.Slack,email,none,unknown,high,False,private
1240,1240,com.Slack,email,none,unknown,high,False,private
1241,1241,com.google.android.gm,unknown,none,unknown,default,False,private
1242,1242,com.whatsapp,service,low,unknown,high,False,private
1243,1243,com.whatsapp,service,low,unknown,high,False,private
1244,1244,com.google.android.gm,unknown,none,unknown,default,False,private
1245,1245,com.facebook.orca,unknown,none,unknown,high,False,private
1246,1246,com.whatsapp,msg,none,unknown,high,False,private
1247,1247,com.google.android.googlequicksearchbox,unknown,none,unknown,high,False,public
1248,1248,com.google.android.gm,unknown,none,unknown,default,False,private
1249,1249,io.wia.wia,msg,none,unknown,default,False,private
1250,1250,com.whatsapp,service,low,unknown,high,False,private
1251,1251,com.whatsapp,service,low,unknown,default,False,private
1252,1252,com.intermedia.hq,email,none,sensitive subjects,high,False,private
1253,1253,io.wia.wia,unknown,none,unknown,default,False,private
1254,1254,com.google.android.gm,unknown,none,unknown,default,False,private
1255,1255,com.intermedia.hq,unknown,none,unknown,default,False,public
1256,1256,com.whatsapp,unknown,low,unknown,min,False,private
1257,1257,fm.castbox.audiobook.radio.podcast,unknown,none,unknown,default,False,private
1258,1258,com.whatsapp,msg,none,unknown,high,False,private
1259,1259,com.google.android.gm,email,none,unknown,default,False,private
1260,1260,com.Slack,msg,none,unknown,high,False,private
1261,1261,com.whatsapp,msg,none,arts & entertainment,high,False,private
1262,1262,com.facebook.orca,unknown,none,unknown,min,False,public
1263,1263,com.twitter.android,unknown,none,unknown,default,False,private
1264,1264,io.wia.wia,unknown,low,unknown,default,False,private
1265,1265,com.facebook.orca,unknown,none,unknown,high,False,private
1266,1266,com.google.android.gm,email,none,unknown,default,False,public
1267,1267,io.wia.wia,unknown,low,unknown,default,False,private
1268,1268,com.Slack,email,none,unknown,default,False,private
1269,1269,ie.rte.news,unknown,none,unknown,max,False,private
1270,1270,com.facebook.orca,unknown,none,unknown,max,False,private
1271,1271,com.facebook.orca,unknown,none,unknown,min,False,private
1272,1272,com.facebook.orca,unknown,none,unknown,min,False,private
1273,1273,com.whatsapp,unknown,low,arts & entertainment,min,False,private
1274,1274,com.twitter.android,unknown,none,unknown,default,False,private
1275,1275,com.whatsapp,service,low,unknown,high,False,private
1276,1276,com.google.android.gm,unknown,none,unknown,high,False,private
1277,1277,com.facebook.orca,unknown,none,unknown,max,False,private
1278,1278,io.wia.wia,msg,none,unknown,default,False,private
1279,1279,com.facebook.orca,unknown,none,unknown,default,False,private
1280,1280,com.bskyb.sportnews,msg,none,unknown,high,False,private
1281,1281,com.twitter.android,unknown,none,unknown,default,False,private
1282,1282,com.Slack,msg,none,unknown,default,False,private
1283,1283,com.whatsapp,unknown,low,unknown,default,False,private
1284,1284,com.whatsapp,service,low,unknown,default,False,private
1285,1285,com.whatsapp,unknown,low,unknown,default,False,private
1286,1286,io.wia.wia,unknown,none,unknown,default,False,private
1287,1287,com.whatsapp,unknown,none,unknown,default,False,private
1288,1288,com.twitter.android,unknown,none,unknown,default,False,private
1289,1289,com.whatsapp,unknown,low,unknown,default,False,private
1290,1290,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1291,1291,com.whatsapp,unknown,low,unknown,default,False,private
1292,1292,com.facebook.orca,unknown,none,unknown,min,False,private
1293,1293,com.facebook.orca,unknown,none,unknown,high,False,private
1294,1294,io.wia.wia,unknown,none,unknown,default,False,private
1295,1295,com.whatsapp,unknown,low,unknown,default,False,private
1296,1296,io.wia.wia,unknown,none,unknown,default,False,private
1297,1297,com.google.android.gm,unknown,none,unknown,default,False,private
1298,1298,com.whatsapp,msg,high,unknown,default,False,private
1299,1299,io.wia.wia,unknown,none,unknown,default,False,private
1300,1300,com.google.android.gm,email,none,unknown,default,False,private
1301,1301,com.facebook.orca,unknown,none,unknown,default,False,private
1302,1302,com.facebook.orca,unknown,none,unknown,default,False,private
1303,1303,io.wia.wia,unknown,none,unknown,default,False,private
1304,1304,io.wia.wia,unknown,none,unknown,min,False,private
1305,1305,com.facebook.orca,unknown,none,arts & entertainment,min,False,private
1306,1306,com.whatsapp,msg,low,unknown,default,False,private
1307,1307,com.facebook.orca,unknown,none,unknown,min,False,private
1308,1308,com.google.android.gm,msg,none,unknown,default,False,private
1309,1309,com.Slack,email,none,unknown,default,False,private
1310,1310,io.wia.wia,unknown,none,unknown,default,False,private
1311,1311,io.wia.wia,msg,none,unknown,default,False,private
1312,1312,bbc.mobile.news.ww,email,none,unknown,default,False,private
1313,1313,com.whatsapp,unknown,none,unknown,min,False,private
1314,1314,com.google.android.gm,email,none,unknown,default,False,private
1315,1315,com.whatsapp,msg,low,unknown,default,False,private
1316,1316,com.whatsapp,msg,low,unknown,default,False,private
1317,1317,io.wia.wia,unknown,none,unknown,default,False,private
1318,1318,bbc.mobile.news.ww,email,none,unknown,default,False,private
1319,1319,com.Slack,email,none,unknown,default,False,private
1320,1320,com.Slack,unknown,none,unknown,default,False,private
1321,1321,io.wia.wia,msg,none,unknown,default,False,private
1322,1322,io.wia.wia,unknown,medium,unknown,default,False,private
1323,1323,com.google.android.gm,email,none,unknown,default,False,private
1324,1324,io.wia.wia,msg,none,arts & entertainment,high,False,private
1325,1325,com.whatsapp,service,low,unknown,default,False,private
1326,1326,com.whatsapp,unknown,none,unknown,default,False,private
1327,1327,com.bskyb.sportnews,msg,none,unknown,high,False,public
1328,1328,com.Slack,unknown,none,unknown,default,False,private
1329,1329,com.Slack,msg,none,unknown,high,False,private
1330,1330,com.bskyb.sportnews,unknown,none,unknown,min,False,private
1331,1331,com.facebook.orca,unknown,none,unknown,default,False,public
1332,1332,com.Slack,msg,none,arts & entertainment,max,False,private
1333,1333,com.facebook.orca,unknown,low,unknown,min,False,private
1334,1334,io.wia.wia,unknown,none,unknown,default,False,private
1335,1335,com.twitter.android,unknown,low,unknown,min,False,private
1336,1336,com.whatsapp,unknown,low,unknown,default,False,private
1337,1337,com.whatsapp,unknown,low,unknown,default,False,private
1338,1338,com.google.android.gm,msg,none,unknown,default,False,private
1339,1339,com.google.android.gm,msg,none,unknown,default,False,private
1340,1340,com.bumble.app,msg,low,unknown,min,False,private
1341,1341,com.facebook.orca,unknown,none,unknown,high,False,private
1342,1342,io.wia.wia,unknown,none,unknown,default,False,private
1343,1343,com.whatsapp,unknown,low,unknown,default,False,private
1344,1344,io.wia.wia,unknown,low,unknown,default,False,private
1345,1345,io.wia.wia,unknown,none,unknown,default,False,private
1346,1346,com.google.android.gm,msg,none,unknown,default,False,private
1347,1347,io.wia.wia,msg,low,unknown,default,False,private
1348,1348,com.google.android.gm,email,none,unknown,default,False,private
1349,1349,com.Slack,msg,none,unknown,high,False,private
1350,1350,com.whatsapp,unknown,low,unknown,min,False,private
1351,1351,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1352,1352,com.whatsapp,service,low,unknown,high,False,private
1353,1353,com.whatsapp,unknown,none,unknown,default,False,private
1354,1354,com.whatsapp,msg,low,unknown,high,False,private
1355,1355,com.Slack,email,none,unknown,default,False,private
1356,1356,com.whatsapp,unknown,low,unknown,min,False,private
1357,1357,com.bskyb.sportnews,email,none,unknown,high,False,private
1358,1358,com.Slack,email,none,arts & entertainment,high,False,public
1359,1359,ie.rte.news,msg,none,unknown,max,False,private
1360,1360,com.google.android.googlequicksearchbox,unknown,none,unknown,high,False,private
1361,1361,com.google.android.gm,unknown,none,unknown,default,False,private
1362,1362,io.wia.wia,msg,none,unknown,high,False,private
1363,1363,com.whatsapp,msg,none,unknown,high,False,private
1364,1364,com.bumble.app,unknown,low,unknown,high,False,private
1365,1365,com.bskyb.sportnews,email,none,unknown,default,False,private
1366,1366,com.twitter.android,unknown,low,unknown,min,False,private
1367,1367,com.bskyb.sportnews,alarm,none,unknown,default,False,private
1368,1368,com.twitter.android,unknown,low,unknown,default,False,private
1369,1369,com.intermedia.hq,email,none,unknown,high,False,public
1370,1370,com.whatsapp,msg,none,unknown,high,False,private
1371,1371,com.whatsapp,service,low,unknown,default,False,private
1372,1372,com.google.android.gm,unknown,none,unknown,default,False,private
1373,1373,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1374,1374,com.google.android.gm,msg,none,unknown,default,False,private
1375,1375,com.bskyb.sportnews,unknown,none,internet & telecom,default,False,private
1376,1376,com.google.android.gm,email,none,unknown,default,False,private
1377,1377,com.bumble.app,unknown,low,unknown,min,False,private
1378,1378,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1379,1379,io.wia.wia,unknown,none,unknown,default,False,private
1380,1380,com.bskyb.sportnews,email,none,unknown,default,False,private
1381,1381,com.facebook.orca,unknown,low,unknown,min,False,private
1382,1382,com.bskyb.sportnews,email,none,unknown,default,False,private
1383,1383,com.google.android.gm,unknown,none,unknown,default,False,private
1384,1384,com.Slack,msg,none,unknown,default,False,private
1385,1385,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1386,1386,com.facebook.orca,unknown,low,unknown,max,False,private
1387,1387,com.bumble.app,unknown,low,unknown,min,False,private
1388,1388,io.wia.wia,msg,none,unknown,high,False,private
1389,1389,com.google.android.gm,msg,none,unknown,high,False,private
1390,1390,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1391,1391,com.facebook.orca,unknown,none,unknown,default,False,private
1392,1392,com.whatsapp,unknown,low,unknown,default,False,private
1393,1393,com.whatsapp,service,low,unknown,high,False,private
1394,1394,com.whatsapp,msg,none,unknown,high,False,private
1395,1395,com.Slack,unknown,none,unknown,default,False,private
1396,1396,com.whatsapp,unknown,medium,unknown,default,False,private
1397,1397,com.Slack,unknown,none,unknown,default,False,private
1398,1398,com.twitter.android,unknown,none,unknown,default,False,private
1399,1399,com.Slack,email,none,unknown,default,False,private
1400,1400,com.google.android.youtube,unknown,none,unknown,default,False,private
1401,1401,com.whatsapp,msg,low,unknown,default,False,private
1402,1402,io.wia.wia,msg,none,unknown,default,False,private
1403,1403,com.google.android.gm,unknown,none,unknown,default,False,private
1404,1404,com.Slack,msg,none,unknown,high,False,private
1405,1405,io.wia.wia,unknown,none,unknown,default,False,private
1406,1406,com.intermedia.hq,msg,none,arts & entertainment,high,False,private
1407,1407,com.google.android.gm,unknown,none,unknown,default,False,private
1408,1408,com.twitter.android,unknown,none,unknown,default,False,private
1409,1409,com.whatsapp,unknown,low,unknown,default,False,private
1410,1410,com.whatsapp,unknown,none,unknown,default,False,private
1411,1411,com.twitter.android,unknown,none,unknown,default,False,private
1412,1412,com.facebook.orca,unknown,none,arts & entertainment,high,False,private
1413,1413,com.google.android.gm,unknown,none,unknown,default,False,private
1414,1414,com.facebook.orca,unknown,none,unknown,high,False,private
1415,1415,com.facebook.orca,unknown,none,unknown,default,False,private
1416,1416,com.bskyb.sportnews,unknown,none,arts & entertainment,high,False,public
1417,1417,com.bskyb.sportnews,msg,none,unknown,default,False,public
1418,1418,com.facebook.orca,unknown,low,unknown,min,False,private
1419,1419,com.facebook.orca,unknown,none,unknown,min,False,private
1420,1420,com.whatsapp,msg,none,unknown,high,False,private
1421,1421,com.google.android.gm,email,none,unknown,default,False,public
1422,1422,com.facebook.orca,unknown,none,unknown,default,False,private
1423,1423,com.google.android.gm,msg,none,unknown,default,False,private
1424,1424,com.google.android.gm,unknown,none,unknown,default,False,private
1425,1425,com.bumble.app,unknown,low,unknown,default,False,private
1426,1426,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1427,1427,com.facebook.orca,unknown,none,unknown,min,False,private
1428,1428,com.bumble.app,unknown,low,arts & entertainment,min,False,private
1429,1429,com.facebook.orca,unknown,none,unknown,default,False,private
1430,1430,com.facebook.orca,unknown,none,unknown,default,False,public
1431,1431,com.google.android.gm,msg,none,unknown,high,False,private
1432,1432,com.whatsapp,service,low,unknown,high,False,private
1433,1433,io.wia.wia,unknown,low,unknown,default,False,private
1434,1434,com.bskyb.sportnews,unknown,none,unknown,max,False,public
1435,1435,com.whatsapp,msg,low,unknown,high,False,private
1436,1436,com.Slack,email,none,unknown,default,False,private
1437,1437,io.wia.wia,unknown,none,unknown,high,False,private
1438,1438,com.google.android.apps.maps,unknown,none,unknown,default,False,private
1439,1439,com.Slack,unknown,none,unknown,high,False,private
1440,1440,com.whatsapp,msg,low,unknown,min,False,private
1441,1441,com.whatsapp,unknown,none,unknown,default,False,private
1442,1442,com.google.android.gm,unknown,none,unknown,default,False,private
1443,1443,com.twitter.android,unknown,low,unknown,default,False,private
1444,1444,com.twitter.android,unknown,none,unknown,default,False,private
1445,1445,com.bskyb.sportnews,email,none,unknown,default,False,private
1446,1446,com.google.android.gm,unknown,none,unknown,default,False,private
1447,1447,com.google.android.googlequicksearchbox,msg,none,unknown,max,False,private
1448,1448,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1449,1449,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1450,1450,com.bskyb.sportnews,unknown,none,unknown,high,False,public
1451,1451,com.google.android.gm,email,none,unknown,high,False,private
1452,1452,com.snapchat.android,unknown,none,unknown,default,False,private
1453,1453,com.snapchat.android,unknown,none,unknown,default,False,private
1454,1454,com.facebook.orca,unknown,none,unknown,high,False,private
1455,1455,io.wia.wia,unknown,none,arts & entertainment,high,False,private
1456,1456,com.whatsapp,unknown,low,unknown,default,False,private
1457,1457,com.facebook.orca,unknown,low,unknown,default,False,private
1458,1458,com.whatsapp,msg,none,unknown,default,False,private
1459,1459,com.facebook.orca,unknown,none,unknown,default,False,private
1460,1460,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1461,1461,com.facebook.orca,unknown,low,unknown,min,False,private
1462,1462,com.whatsapp,unknown,low,unknown,default,False,private
1463,1463,com.whatsapp,unknown,low,unknown,default,False,private
1464,1464,io.wia.wia,unknown,none,unknown,default,False,private
1465,1465,com.whatsapp,msg,low,unknown,high,False,private
1466,1466,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
1467,1467,com.google.android.googlequicksearchbox,msg,low,unknown,default,False,private
1468,1468,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
1469,1469,com.whatsapp,unknown,low,unknown,default,False,private
1470,1470,com.Slack,msg,none,unknown,high,False,private
1471,1471,com.bskyb.sportnews,email,none,unknown,default,False,public
1472,1472,com.whatsapp,unknown,low,unknown,default,False,private
1473,1473,com.google.android.gm,unknown,none,unknown,default,False,private
1474,1474,com.facebook.orca,unknown,none,unknown,default,False,private
1475,1475,com.Slack,unknown,none,unknown,default,False,private
1476,1476,com.whatsapp,unknown,low,unknown,min,False,private
1477,1477,com.bskyb.sportnews,unknown,none,unknown,default,False,public
1478,1478,com.facebook.orca,unknown,low,unknown,min,False,private
1479,1479,com.whatsapp,msg,none,unknown,high,False,private
1480,1480,com.google.android.gm,unknown,none,unknown,default,False,private
1481,1481,com.bskyb.sportnews,unknown,none,unknown,default,False,private
1482,1482,io.wia.wia,unknown,none,unknown,default,False,private
1483,1483,com.whatsapp,unknown,low,unknown,default,False,private
1484,1484,com.facebook.orca,unknown,low,unknown,min,False,private
1485,1485,ie.rte.news,msg,none,unknown,high,False,private
1486,1486,com.google.android.gm,msg,none,unknown,default,False,private
1487,1487,com.facebook.orca,unknown,low,unknown,min,False,private
1488,1488,com.whatsapp,unknown,low,unknown,high,False,private
1489,1489,com.facebook.orca,unknown,none,unknown,max,False,private
1490,1490,com.whatsapp,msg,low,unknown,default,False,private
1491,1491,com.whatsapp,unknown,low,unknown,high,False,private
