,id,day,time,place,activity,noise,batteryLevel,charging,headphonesIn,musicActive,proximity,ringerMode,lightIntensity
1153,1153,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1154,1154,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1155,1155,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,True,True,True,med,vibrate,low
1156,1156,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1157,1157,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1158,1158,1,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1159,1159,1,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,True,True,med,vibrate,low
1160,1160,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1161,1161,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1162,1162,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1163,1163,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1164,1164,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1165,1165,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1166,1166,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1167,1167,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1168,1168,1,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1169,1169,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1170,1170,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1171,1171,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1172,1172,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1173,1173,1,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,med,vibrate,low
1174,1174,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1175,1175,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1176,1176,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1177,1177,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,near,vibrate,low
1178,1178,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1179,1179,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,True,False,False,med,vibrate,low
1180,1180,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1181,1181,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1182,1182,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1183,1183,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,True,True,near,vibrate,low
1184,1184,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,near,vibrate,low
1185,1185,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1186,1186,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1187,1187,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1188,1188,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,near,vibrate,low
1189,1189,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1190,1190,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1191,1191,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1192,1192,1,evening,unknown,unknown,low,medium,False,False,False,med,vibrate,low
1193,1193,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,low,False,False,False,med,vibrate,low
1194,1194,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,True,True,True,med,vibrate,low
1195,1195,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1196,1196,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,True,False,False,med,vibrate,low
1197,1197,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1198,1198,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1199,1199,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1200,1200,1,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1201,1201,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1202,1202,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,near,vibrate,low
1203,1203,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1204,1204,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1205,1205,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1206,1206,2,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,low
1207,1207,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,near,vibrate,low
1208,1208,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1209,1209,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,near,vibrate,low
1210,1210,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1211,1211,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1212,1212,2,morning,unknown,unknown,low,medium,False,False,False,med,vibrate,low
1213,1213,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1214,1214,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1215,1215,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1216,1216,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1217,1217,2,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1218,1218,2,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1219,1219,2,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,med,vibrate,low
1220,1220,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1221,1221,2,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1222,1222,2,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,True,True,True,med,vibrate,low
1223,1223,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1224,1224,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1225,1225,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1226,1226,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1227,1227,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1228,1228,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1229,1229,2,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,near,vibrate,low
1230,1230,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
1231,1231,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1232,1232,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1233,1233,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1234,1234,3,early-morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,low,False,False,False,med,vibrate,low
1235,1235,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1236,1236,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1237,1237,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1238,1238,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1239,1239,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1240,1240,3,morning,unknown,unknown,low,unknown,False,False,False,near,vibrate,low
1241,1241,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,True,True,True,med,vibrate,low
1242,1242,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1243,1243,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1244,1244,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1245,1245,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1246,1246,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,near,vibrate,low
1247,1247,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1248,1248,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1249,1249,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1250,1250,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1251,1251,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1252,1252,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1253,1253,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1254,1254,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,False,med,vibrate,low
1255,1255,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1256,1256,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1257,1257,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1258,1258,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1259,1259,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1260,1260,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1261,1261,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1262,1262,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1263,1263,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1264,1264,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1265,1265,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1266,1266,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1267,1267,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1268,1268,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1269,1269,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1270,1270,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1271,1271,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,near,vibrate,low
1272,1272,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1273,1273,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1274,1274,3,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,med,vibrate,low
1275,1275,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1276,1276,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1277,1277,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1278,1278,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1279,1279,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1280,1280,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1281,1281,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1282,1282,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1283,1283,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1284,1284,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1285,1285,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1286,1286,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1287,1287,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1288,1288,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1289,1289,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,low,False,False,False,med,vibrate,low
1290,1290,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1291,1291,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1292,1292,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,True,med,vibrate,low
1293,1293,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,True,True,False,med,vibrate,low
1294,1294,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1295,1295,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1296,1296,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1297,1297,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1298,1298,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,med,vibrate,low
1299,1299,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1300,1300,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1301,1301,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1302,1302,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1303,1303,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1304,1304,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1305,1305,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1306,1306,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1307,1307,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1308,1308,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1309,1309,4,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1310,1310,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1311,1311,4,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1312,1312,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1313,1313,4,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1314,1314,4,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1315,1315,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1316,1316,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1317,1317,4,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1318,1318,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1319,1319,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1320,1320,4,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1321,1321,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1322,1322,5,early-morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1323,1323,5,early-morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1324,1324,5,morning,unknown,unknown,low,unknown,False,False,False,med,vibrate,low
1325,1325,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1326,1326,5,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,near,vibrate,low
1327,1327,5,morning,unknown,unknown,unknown,unknown,False,False,False,near,unknown,unknown
1328,1328,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1329,1329,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1330,1330,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1331,1331,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1332,1332,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1333,1333,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1334,1334,5,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1335,1335,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1336,1336,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1337,1337,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1338,1338,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1339,1339,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1340,1340,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1341,1341,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1342,1342,5,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,True,med,vibrate,low
1343,1343,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1344,1344,5,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,True,True,near,vibrate,low
1345,1345,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1346,1346,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1347,1347,5,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,True,True,med,vibrate,low
1348,1348,5,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1349,1349,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1350,1350,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1351,1351,5,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,med,vibrate,low
1352,1352,5,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,low
1353,1353,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1354,1354,5,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,False,med,vibrate,low
1355,1355,5,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,True,False,med,vibrate,low
1356,1356,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,low
1357,1357,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1358,1358,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1359,1359,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1360,1360,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1361,1361,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,near,vibrate,low
1362,1362,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1363,1363,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,med,vibrate,low
1364,1364,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,True,med,vibrate,low
1365,1365,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,True,True,False,med,vibrate,low
1366,1366,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1367,1367,5,evening,unknown,unknown,low,unknown,False,False,False,near,vibrate,low
1368,1368,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,vibrate,low
1369,1369,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,True,True,True,med,vibrate,low
1370,1370,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1371,1371,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1372,1372,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1373,1373,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1374,1374,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1375,1375,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1376,1376,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
1377,1377,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1378,1378,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1379,1379,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1380,1380,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1381,1381,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1382,1382,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1383,1383,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1384,1384,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1385,1385,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1386,1386,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1387,1387,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1388,1388,5,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,vibrate,low
1389,1389,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
1390,1390,6,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,vibrate,low
1391,1391,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
